id,gw,xPts,xMins,Pts,f_error
283,1,6.94,79.52,12.0,-5.06
283,2,6.79,79.52,2.0,4.79
283,3,5.92,82.79,8.0,-2.08
283,4,8.03,78.65,3.0,5.029999999999999
283,5,6.09,76.9,10.0,-3.91
283,6,6.47,80.4,3.0,3.4699999999999998
283,9,6.63,81.02,5.0,1.63
284,10,3.01,20.21,0.0,3.01
284,1,5.0,82.79,1.0,4.0
284,2,5.39,82.14,2.0,3.3899999999999997
284,3,3.86,78.24,1.0,2.86
284,4,5.13,65.02,9.0,-3.87
284,5,4.21,58.36,2.0,2.21
284,6,4.27,67.57,1.0,3.2699999999999996
285,10,4.54,82.14,0.0,4.54
285,1,5.98,83.67,1.0,4.98
285,2,6.3,82.14,3.0,3.3
285,3,4.79,82.14,0.0,4.79
285,4,7.09,82.14,17.0,-9.91
285,5,5.93,82.14,2.0,3.9299999999999997
285,6,5.66,82.14,1.0,4.66
285,9,6.2,83.7,0.0,6.2
287,1,2.02,18.95,0.0,2.02
287,2,2.89,50.17,0.0,2.89
287,3,2.81,58.36,0.0,2.81
287,6,1.79,1.32,0.0,1.79
288,10,2.72,48.07,5.0,-2.28
288,5,1.8,2.11,0.0,1.8
288,6,2.26,11.05,1.0,1.2599999999999998
288,9,3.06,45.21,1.0,2.06
291,10,1.5,1.32,0.0,1.5
291,3,1.54,0.66,0.0,1.54
291,5,1.49,1.05,0.0,1.49
291,6,1.62,3.95,0.0,1.62
292,10,3.18,68.26,1.0,2.18
292,2,2.72,1.05,0.0,2.72
292,3,2.68,12.63,1.0,1.6800000000000002
292,4,3.15,24.87,7.0,-3.85
292,5,3.21,30.95,1.0,2.21
292,6,2.64,23.68,1.0,1.6400000000000001
292,9,4.78,82.79,0.0,4.78
293,10,3.38,66.41,3.0,0.3799999999999999
293,1,4.68,73.4,2.0,2.6799999999999997
293,2,4.58,73.4,9.0,-4.42
293,3,4.21,79.26,2.0,2.21
293,4,5.78,78.65,14.0,-8.219999999999999
293,5,4.43,74.76,2.0,2.4299999999999997
293,6,4.37,71.66,3.0,1.37
293,9,4.04,64.33,4.0,0.040000000000000036
294,10,2.02,31.97,1.0,1.02
294,1,2.02,18.42,1.0,1.02
294,2,2.3,37.79,4.0,-1.7000000000000002
294,3,2.59,56.83,2.0,0.5899999999999999
294,4,3.48,63.5,6.0,-2.52
294,5,2.9,60.07,2.0,0.8999999999999999
294,6,3.19,67.79,3.0,0.18999999999999995
294,9,2.63,50.17,1.0,1.63
295,10,3.13,70.17,1.0,2.13
295,1,2.51,68.68,0.0,2.51
295,2,3.0,76.9,7.0,-4.0
295,3,2.93,74.28,1.0,1.9300000000000002
295,4,2.41,76.9,1.0,1.4100000000000001
295,5,1.19,76.9,-1.0,2.19
295,6,3.86,72.07,4.0,-0.14000000000000012
295,8,3.77,82.14,1.0,2.77
295,9,2.4,70.17,-1.0,3.4
296,10,1.67,7.89,0.0,1.67
296,1,2.25,16.58,1.0,1.25
296,2,2.24,16.58,1.0,1.2400000000000002
296,3,2.17,21.05,4.0,-1.83
296,4,2.94,39.93,6.0,-3.06
296,5,3.13,58.36,6.0,-2.87
296,6,2.52,42.07,1.0,1.52
296,9,1.87,7.89,1.0,0.8700000000000001
297,10,3.16,60.86,6.0,-2.84
297,1,3.86,58.36,9.0,-5.140000000000001
297,2,4.06,64.33,-2.0,6.06
297,6,3.26,49.79,2.0,1.2599999999999998
297,9,3.53,54.93,1.0,2.53
299,1,3.74,75.17,6.0,-2.26
299,2,4.79,78.93,6.0,-1.21
299,3,3.73,75.17,1.0,2.73
299,4,4.39,75.17,1.0,3.3899999999999997
299,5,4.56,73.12,6.0,-1.4400000000000004
299,6,3.63,65.98,2.0,1.63
299,8,3.42,25.79,0.0,3.42
299,9,3.7,69.5,1.0,2.7
300,10,4.82,65.21,0.0,4.82
300,1,2.54,29.47,3.0,-0.45999999999999996
300,2,4.27,52.07,10.0,-5.73
300,3,2.47,33.16,8.0,-5.529999999999999
300,4,4.22,63.5,4.0,0.21999999999999975
300,5,4.31,53.5,3.0,1.3099999999999996
300,6,3.87,65.21,2.0,1.87
300,8,3.87,63.5,1.0,2.87
300,9,4.07,65.21,2.0,2.0700000000000003
301,10,6.62,73.02,6.0,0.6200000000000001
301,1,4.76,69.55,6.0,-1.2400000000000002
301,2,6.37,69.55,14.0,-7.63
301,3,4.4,69.55,5.0,-0.5999999999999996
301,4,5.3,69.55,2.0,3.3
301,5,5.98,61.83,1.0,4.98
301,6,4.94,71.66,7.0,-2.0599999999999996
301,8,5.07,73.02,10.0,-4.93
301,9,5.47,74.28,8.0,-2.5300000000000002
302,10,4.06,19.74,0.0,4.06
302,1,3.67,37.79,0.0,3.67
302,2,4.8,33.16,1.0,3.8
302,3,3.66,43.5,0.0,3.66
302,4,4.55,58.79,3.0,1.5499999999999998
302,5,4.52,40.14,10.0,-5.48
302,6,4.11,63.5,2.0,2.1100000000000003
302,8,4.12,63.5,6.0,-1.88
303,10,3.58,33.68,8.0,-4.42
303,1,4.22,62.92,1.0,3.2199999999999998
303,2,4.68,48.83,3.0,1.6799999999999997
303,3,3.31,50.17,0.0,3.31
303,4,3.78,43.12,2.0,1.7799999999999998
303,5,5.26,58.36,4.0,1.2599999999999998
303,6,2.67,29.47,1.0,1.67
303,8,2.9,33.68,1.0,1.9
303,9,3.06,33.68,1.0,2.06
304,10,5.49,71.29,0.0,5.49
304,1,4.87,67.79,3.0,1.87
304,2,4.42,67.79,5.0,-0.5800000000000001
304,3,5.52,70.36,1.0,4.52
304,4,6.07,76.5,15.0,-8.93
304,5,5.62,73.02,8.0,-2.38
304,6,5.46,70.91,2.0,3.46
304,9,4.58,69.15,2.0,2.58
305,10,3.11,39.93,1.0,2.11
305,1,3.33,62.6,3.0,0.33000000000000007
305,2,3.97,57.38,1.0,2.97
305,3,2.87,54.93,0.0,2.87
305,4,3.17,48.83,0.0,3.17
305,5,4.15,60.07,0.0,4.15
305,6,2.86,45.93,0.0,2.86
305,8,2.56,39.93,10.0,-7.4399999999999995
305,9,2.69,39.93,2.0,0.69
306,10,5.94,83.02,18.0,-12.059999999999999
306,1,4.93,83.02,7.0,-2.0700000000000003
306,2,6.45,83.02,11.0,-4.55
306,3,4.77,80.64,0.0,4.77
306,4,5.79,80.64,1.0,4.79
306,5,6.04,74.74,12.0,-5.96
306,6,4.93,81.5,2.0,2.9299999999999997
306,8,5.18,81.5,9.0,-3.8200000000000003
306,9,5.14,81.5,1.0,4.14
307,10,4.45,87.81,6.0,-1.5499999999999998
307,1,3.92,86.76,7.0,-3.08
307,2,4.73,86.76,6.0,-1.2699999999999996
307,3,4.02,86.76,1.0,3.0199999999999996
307,4,4.53,87.81,1.0,3.5300000000000002
307,5,4.71,87.81,6.0,-1.29
307,6,4.06,87.81,2.0,2.0599999999999996
307,8,4.28,87.81,6.0,-1.7199999999999998
307,9,3.82,87.8,2.0,1.8199999999999998
309,10,4.51,50.17,0.0,4.51
309,1,3.63,12.0,0.0,3.63
309,3,3.56,1.97,0.0,3.56
309,4,3.99,7.37,0.0,3.99
309,5,4.62,28.74,0.0,4.62
309,8,1.92,1.32,0.0,1.92
309,9,3.49,7.37,0.0,3.49
311,10,4.66,69.55,3.0,1.6600000000000001
311,1,3.51,66.07,1.0,2.51
311,2,3.89,52.07,1.0,2.89
311,3,3.48,70.36,13.0,-9.52
311,4,3.8,61.83,9.0,-5.2
311,5,4.28,56.93,6.0,-1.7199999999999998
311,6,3.58,65.21,3.0,0.5800000000000001
311,8,3.71,67.79,6.0,-2.29
311,9,3.98,71.29,5.0,-1.02
312,10,4.39,70.17,6.0,-1.6100000000000003
312,1,4.23,80.17,6.0,-1.7699999999999996
312,2,5.29,82.14,6.0,-0.71
312,3,3.97,73.12,1.0,2.97
312,4,4.51,71.0,1.0,3.51
312,5,4.51,64.0,6.0,-1.4900000000000002
312,6,3.84,72.93,2.0,1.8399999999999999
312,8,4.27,77.21,6.0,-1.7300000000000004
312,9,4.05,78.24,0.0,4.05
313,10,2.74,73.02,0.0,2.74
313,1,3.54,73.02,12.0,-8.46
313,2,3.82,73.89,1.0,2.82
313,3,3.78,65.02,6.0,-2.22
313,4,4.05,68.64,0.0,4.05
313,5,3.32,26.95,0.0,3.32
313,6,2.45,30.32,1.0,1.4500000000000002
313,8,3.39,71.56,0.0,3.39
313,9,3.06,63.07,2.0,1.06
314,10,5.4,64.33,11.0,-5.6
314,1,3.29,45.6,3.0,0.29000000000000004
314,2,5.71,69.04,9.0,-3.29
314,3,3.81,64.33,2.0,1.81
314,4,4.49,64.33,4.0,0.4900000000000002
314,5,4.98,58.36,4.0,0.9800000000000004
314,6,4.22,66.41,2.0,2.2199999999999998
314,8,4.13,64.33,8.0,-3.87
314,9,4.38,64.33,19.0,-14.620000000000001
315,10,3.64,82.14,6.0,-2.36
315,1,3.04,76.83,3.0,0.040000000000000036
315,2,3.76,83.67,3.0,0.7599999999999998
315,3,2.97,81.71,5.0,-2.03
315,4,3.36,81.71,5.0,-1.6400000000000001
315,5,3.55,69.5,1.0,2.55
315,6,3.12,82.14,2.0,1.12
315,8,3.11,79.98,2.0,1.1099999999999999
315,9,3.21,82.14,0.0,3.21
318,10,7.75,74.76,6.0,1.75
318,1,4.99,68.5,13.0,-8.01
318,2,6.91,68.5,5.0,1.9100000000000001
318,3,4.64,68.5,6.0,-1.3600000000000003
318,4,5.43,66.83,17.0,-11.57
318,5,6.08,55.36,17.0,-10.92
318,6,5.02,63.5,9.0,-3.9800000000000004
318,8,5.76,76.5,6.0,-0.2400000000000002
318,9,6.15,74.76,23.0,-16.85
319,10,2.77,32.0,1.0,1.77
319,1,2.06,26.95,1.0,1.06
319,2,2.63,31.32,1.0,1.63
319,3,2.04,31.32,0.0,2.04
319,4,2.18,26.95,1.0,1.1800000000000002
319,5,2.84,36.83,12.0,-9.16
319,6,2.64,43.5,0.0,2.64
319,8,2.29,30.0,1.0,1.29
319,9,2.42,32.0,1.0,1.42
321,1,1.6,31.58,2.0,-0.3999999999999999
321,2,2.26,67.79,2.0,0.2599999999999998
321,3,2.13,73.89,1.0,1.13
321,4,2.23,78.24,2.0,0.22999999999999998
321,5,2.15,78.24,6.0,-3.85
321,6,2.25,78.24,0.0,2.25
325,10,1.45,5.26,0.0,1.45
325,1,1.72,23.16,1.0,0.72
325,2,1.58,5.26,0.0,1.58
325,3,1.55,13.47,0.0,1.55
325,4,1.71,14.74,0.0,1.71
325,5,2.03,28.42,0.0,2.03
325,6,1.46,3.95,0.0,1.46
325,8,1.53,10.32,0.0,1.53
325,9,1.29,1.58,0.0,1.29
326,10,2.48,29.47,9.0,-6.52
326,1,4.98,73.5,1.0,3.9800000000000004
326,2,4.49,70.36,2.0,2.49
326,3,3.35,60.17,1.0,2.35
326,4,2.42,6.32,1.0,1.42
326,5,2.47,11.05,1.0,1.4700000000000002
326,6,2.54,16.84,1.0,1.54
326,9,2.68,61.79,0.0,2.68
327,10,4.07,81.83,2.0,2.0700000000000003
327,1,3.99,87.81,1.0,2.99
327,2,3.83,87.81,1.0,2.83
327,3,2.56,87.81,3.0,-0.43999999999999995
327,4,4.03,87.81,8.0,-3.9699999999999998
327,5,3.61,87.81,6.0,-2.39
327,6,3.42,85.19,2.0,1.42
327,9,2.0,85.64,0.0,2.0
329,10,3.26,52.64,1.0,2.26
329,1,3.54,37.79,0.0,3.54
329,2,3.04,37.79,1.0,2.04
329,3,2.35,41.6,1.0,1.35
329,4,3.27,82.58,6.0,-2.73
329,5,2.9,80.64,7.0,-4.1
329,6,3.13,76.61,2.0,1.13
329,9,1.77,82.79,0.0,1.77
331,10,1.75,28.63,0.0,1.75
331,1,3.04,73.4,1.0,2.04
331,2,2.99,76.9,1.0,1.9900000000000002
331,3,2.51,73.4,1.0,1.5099999999999998
331,4,2.0,36.83,0.0,2.0
331,5,1.9,35.79,1.0,0.8999999999999999
331,6,1.78,31.26,1.0,0.78
331,9,1.37,19.74,4.0,-2.63
333,10,5.19,78.24,2.0,3.1900000000000004
333,1,4.94,74.28,2.0,2.9400000000000004
333,2,4.71,74.28,1.0,3.71
333,3,3.69,70.36,1.0,2.69
333,4,5.87,82.14,8.0,-2.13
333,5,5.33,81.27,3.0,2.33
333,6,5.03,80.4,7.0,-1.9699999999999998
333,9,3.49,78.24,1.0,2.49
335,10,3.4,53.21,2.0,1.4
335,1,3.95,64.67,2.0,1.9500000000000002
335,2,3.76,64.67,1.0,2.76
335,3,3.24,69.04,10.0,-6.76
335,4,4.89,78.65,3.0,1.8899999999999997
335,5,4.42,77.77,6.0,-1.58
335,6,3.99,73.4,18.0,-14.01
335,9,2.07,24.87,1.0,1.0699999999999998
336,1,1.84,15.47,1.0,0.8400000000000001
336,2,1.89,22.74,1.0,0.8899999999999999
336,3,1.55,9.21,1.0,0.55
336,4,1.91,26.84,0.0,1.91
336,5,1.78,22.11,0.0,1.78
336,6,1.65,18.42,0.0,1.65
336,9,1.27,5.53,0.0,1.27
338,10,2.29,54.93,0.0,2.29
338,1,3.11,80.4,1.0,2.11
338,2,2.54,48.5,0.0,2.54
338,3,2.22,61.83,2.0,0.2200000000000002
338,4,2.25,47.21,2.0,0.25
338,5,2.0,40.07,3.0,-1.0
338,6,1.8,31.58,1.0,0.8
338,9,1.77,50.17,1.0,0.77
340,10,3.71,63.5,0.0,3.71
340,1,4.18,73.4,2.0,2.1799999999999997
340,2,3.97,73.4,1.0,2.97
340,3,3.27,73.4,10.0,-6.73
340,4,4.36,73.4,3.0,1.3600000000000003
340,5,3.94,71.66,10.0,-6.0600000000000005
340,6,3.89,73.4,2.0,1.8900000000000001
340,9,2.75,68.68,2.0,0.75
342,10,3.48,82.79,2.0,1.48
342,1,3.48,55.5,1.0,2.48
342,2,3.03,55.5,0.0,3.03
342,3,2.26,55.5,1.0,1.2599999999999998
342,4,3.26,75.17,11.0,-7.74
342,5,2.95,75.17,8.0,-5.05
342,6,3.23,79.98,2.0,1.23
342,9,1.73,75.17,-2.0,3.73
344,10,1.66,21.05,0.0,1.66
344,1,2.55,51.5,1.0,1.5499999999999998
344,2,2.24,44.64,1.0,1.2400000000000002
344,3,2.16,51.5,4.0,-1.8399999999999999
344,4,3.01,64.33,3.0,0.009999999999999787
344,5,2.76,60.86,1.0,1.7599999999999998
344,6,2.6,59.12,0.0,2.6
344,9,1.48,25.05,0.0,1.48
345,10,3.04,44.64,4.0,-0.96
345,3,2.12,12.63,4.0,-1.88
345,9,1.9,16.84,10.0,-8.1
346,10,2.69,69.55,6.0,-3.31
346,1,2.34,68.68,2.0,0.33999999999999986
346,2,2.66,68.68,3.0,-0.33999999999999986
346,3,2.66,53.79,8.0,-5.34
346,4,2.52,73.4,2.0,0.52
346,5,2.91,71.66,6.0,-3.09
346,6,2.41,68.68,2.0,0.41000000000000014
346,8,3.03,69.55,1.0,2.03
346,9,2.89,71.66,2.0,0.8900000000000001
349,1,2.7,22.11,0.0,2.7
354,10,2.45,31.58,1.0,1.4500000000000002
354,1,3.68,60.07,1.0,2.68
354,2,2.42,45.17,1.0,1.42
354,3,1.77,29.47,1.0,0.77
354,4,3.65,76.9,2.0,1.65
354,5,2.54,58.5,1.0,1.54
354,6,3.22,56.83,1.0,2.22
354,8,2.29,28.42,1.0,1.29
354,9,2.0,11.05,0.0,2.0
356,10,4.71,73.4,5.0,-0.29000000000000004
356,1,4.72,71.66,6.0,-1.2800000000000002
356,2,3.63,73.4,2.0,1.63
356,3,3.19,73.02,6.0,-2.81
356,6,2.39,3.68,0.0,2.39
356,9,4.26,73.4,6.0,-1.7400000000000002
357,10,4.05,78.65,7.0,-2.95
357,1,3.91,69.55,7.0,-3.09
357,2,3.02,69.55,7.0,-3.98
357,3,2.39,69.55,6.0,-3.61
357,4,3.58,78.65,2.0,1.58
357,5,2.11,78.65,0.0,2.11
357,6,4.07,78.65,8.0,-3.9299999999999997
357,8,4.76,82.14,5.0,-0.2400000000000002
357,9,3.65,82.1,7.0,-3.35
358,10,3.06,50.17,2.0,1.06
358,1,3.97,65.5,6.0,-2.03
358,2,2.88,53.64,7.0,-4.12
358,3,2.26,80.64,1.0,1.2599999999999998
358,4,3.19,55.57,2.0,1.19
358,5,1.75,51.12,1.0,0.75
358,6,3.41,46.93,1.0,2.41
358,8,3.82,52.36,1.0,2.82
358,9,2.73,41.83,6.0,-3.27
359,10,3.06,48.07,0.0,3.06
359,1,2.77,33.68,1.0,1.77
359,2,2.22,35.79,0.0,2.22
359,3,1.86,27.63,0.0,1.86
359,4,1.82,10.53,1.0,0.8200000000000001
359,5,1.56,10.53,2.0,-0.43999999999999995
359,6,3.06,40.83,2.0,1.06
359,8,3.95,59.12,2.0,1.9500000000000002
359,9,3.32,59.12,1.0,2.32
365,10,2.11,29.47,8.0,-5.890000000000001
365,1,2.13,18.95,1.0,1.13
365,2,1.8,21.32,1.0,0.8
365,3,1.65,21.32,1.0,0.6499999999999999
365,4,1.71,19.74,1.0,0.71
365,5,1.5,19.74,1.0,0.5
365,6,1.79,19.74,1.0,0.79
365,8,1.98,22.37,1.0,0.98
365,9,1.77,21.71,2.0,-0.22999999999999998
366,10,3.84,78.5,2.0,1.8399999999999999
366,1,4.05,51.5,15.0,-10.95
366,2,3.12,69.02,5.0,-1.88
366,3,2.44,80.64,0.0,2.44
366,4,3.43,74.74,1.0,2.43
366,5,1.89,69.79,0.0,1.89
366,6,3.87,66.98,6.0,-2.13
366,8,4.51,76.36,2.0,2.51
366,9,3.36,78.5,6.0,-2.64
367,10,3.64,70.17,1.0,2.64
367,1,4.37,80.4,8.0,-3.63
367,2,3.29,80.4,0.0,3.29
367,3,2.28,28.0,0.0,2.28
367,4,3.48,67.5,1.0,2.48
367,5,2.07,80.4,1.0,1.0699999999999998
367,6,4.11,80.4,6.0,-1.8899999999999997
367,8,4.51,78.65,2.0,2.51
367,9,3.42,78.24,1.0,2.42
368,10,3.6,40.07,1.0,2.6
368,1,4.21,69.04,3.0,1.21
368,2,3.4,73.4,2.0,1.4
368,3,2.91,73.4,13.0,-10.09
368,4,3.83,78.65,9.0,-5.17
368,5,2.91,76.9,0.0,2.91
368,6,3.6,38.5,0.0,3.6
368,8,3.98,26.95,0.0,3.98
368,9,3.2,33.16,0.0,3.2
369,10,2.84,55.64,7.0,-4.16
369,1,2.28,26.53,3.0,-0.7200000000000002
369,2,2.46,55.31,3.0,-0.54
369,3,2.48,71.66,7.0,-4.52
369,4,3.1,76.9,2.0,1.1
369,5,2.37,69.55,2.0,0.3700000000000001
369,6,3.14,71.66,3.0,0.14000000000000012
369,8,3.66,73.4,2.0,1.6600000000000001
369,9,2.91,66.41,15.0,-12.09
370,10,1.77,29.47,2.0,-0.22999999999999998
370,1,2.4,29.84,1.0,1.4
370,2,1.48,11.84,1.0,0.48
370,3,1.4,11.84,1.0,0.3999999999999999
370,4,1.51,19.74,2.0,-0.49
370,5,1.53,31.32,6.0,-4.47
370,6,2.49,55.31,2.0,0.4900000000000002
370,8,2.83,61.73,1.0,1.83
370,9,1.78,32.21,7.0,-5.22
371,10,3.74,80.4,4.0,-0.2599999999999998
371,1,3.69,71.29,6.0,-2.31
371,2,2.93,71.66,2.0,0.9300000000000002
371,3,2.62,73.4,1.0,1.62
371,4,3.29,81.02,2.0,1.29
371,5,2.62,80.4,2.0,0.6200000000000001
371,6,3.49,78.65,3.0,0.4900000000000002
371,8,4.2,82.79,1.0,3.2
371,9,3.53,82.36,0.0,3.53
373,10,3.73,68.68,2.0,1.73
373,1,3.39,58.36,3.0,0.3900000000000001
373,2,3.02,68.68,3.0,0.020000000000000018
373,3,2.65,68.68,2.0,0.6499999999999999
373,4,3.3,73.4,2.0,1.2999999999999998
373,5,2.66,73.4,2.0,0.6600000000000001
373,6,3.3,66.07,3.0,0.2999999999999998
373,8,4.25,75.15,2.0,2.25
373,9,3.46,71.66,10.0,-6.54
374,10,4.16,80.4,15.0,-10.84
374,1,4.3,73.4,3.0,1.2999999999999998
374,2,3.37,76.9,3.0,0.3700000000000001
374,3,2.93,78.65,1.0,1.9300000000000002
374,4,3.61,81.02,0.0,3.61
374,5,2.6,66.36,0.0,2.6
374,6,3.52,46.93,0.0,3.52
374,8,3.91,29.47,2.0,1.9100000000000001
374,9,3.87,80.4,4.0,-0.1299999999999999
376,10,4.37,87.81,2.0,2.37
376,1,4.74,76.57,6.0,-1.2599999999999998
376,2,3.85,76.57,10.0,-6.15
376,3,2.78,76.57,3.0,-0.2200000000000002
376,4,4.33,86.76,3.0,1.33
376,5,2.54,87.81,2.0,0.54
376,6,4.6,87.81,12.0,-7.4
376,8,5.14,87.81,2.0,3.1399999999999997
376,9,4.37,87.8,2.0,2.37
377,10,3.71,72.64,2.0,1.71
377,1,4.18,80.64,1.0,3.1799999999999997
377,2,3.13,72.07,7.0,-3.87
377,3,2.35,82.36,1.0,1.35
377,4,3.5,79.33,2.0,1.5
377,5,1.93,78.5,0.0,1.93
377,6,3.95,76.36,6.0,-2.05
377,8,4.34,66.36,0.0,4.34
377,9,3.34,74.21,5.0,-1.6600000000000001
380,1,1.58,25.26,0.0,1.58
380,2,1.68,21.32,0.0,1.68
380,3,1.48,6.32,0.0,1.48
380,4,1.43,4.21,0.0,1.43
380,5,1.32,2.11,0.0,1.32
380,6,1.62,2.11,0.0,1.62
381,10,1.34,4.21,0.0,1.34
381,1,2.02,61.83,2.0,0.020000000000000018
381,2,2.33,71.29,0.0,2.33
381,3,1.64,8.42,0.0,1.64
381,4,1.5,14.74,0.0,1.5
381,5,1.27,3.95,1.0,0.27
381,6,1.5,3.95,1.0,0.5
381,8,1.37,5.26,0.0,1.37
381,9,1.3,4.21,0.0,1.3
383,1,1.78,37.79,0.0,1.78
383,2,2.09,44.36,1.0,1.0899999999999999
383,3,2.09,47.21,0.0,2.09
383,4,1.53,12.63,0.0,1.53
383,5,1.33,2.63,0.0,1.33
383,6,1.63,2.63,0.0,1.63
387,10,2.65,55.36,1.0,1.65
387,3,1.93,12.63,4.0,-2.0700000000000003
387,4,2.01,26.53,2.0,0.009999999999999787
387,5,1.93,42.07,2.0,-0.07000000000000006
387,6,2.88,43.5,2.0,0.8799999999999999
387,8,2.92,56.14,5.0,-2.08
387,9,2.52,56.93,1.0,1.52
388,10,2.96,76.36,0.0,2.96
388,1,2.56,82.14,0.0,2.56
388,2,2.76,84.55,7.0,-4.24
388,3,2.71,83.02,1.0,1.71
388,4,2.07,82.14,0.0,2.07
388,6,3.45,66.36,1.0,2.45
388,8,3.04,80.64,1.0,2.04
388,9,2.11,84.55,0.0,2.11
394,10,3.23,70.36,2.0,1.23
394,1,3.06,78.24,2.0,1.06
394,2,3.57,75.5,1.0,2.57
394,3,3.43,78.65,9.0,-5.57
394,4,3.22,76.5,1.0,2.22
394,5,2.43,70.36,1.0,1.4300000000000002
394,6,3.87,70.36,7.0,-3.13
394,8,3.72,70.36,2.0,1.7200000000000002
394,9,3.28,76.5,2.0,1.2799999999999998
397,10,2.58,37.79,0.0,2.58
397,1,3.24,68.68,1.0,2.24
397,2,3.38,52.07,8.0,-4.62
397,3,3.34,53.5,2.0,1.3399999999999999
397,4,2.88,48.83,1.0,1.88
397,5,2.5,56.93,1.0,1.5
397,6,4.29,56.93,1.0,3.29
397,8,2.85,37.79,7.0,-4.15
397,9,2.49,38.26,2.0,0.4900000000000002
398,10,3.76,87.81,2.0,1.7599999999999998
398,1,3.15,87.81,3.0,0.1499999999999999
398,2,3.39,87.81,14.0,-10.61
398,3,3.82,87.81,4.0,-0.18000000000000016
398,4,2.77,87.81,9.0,-6.23
398,5,1.71,87.81,0.0,1.71
398,6,4.47,87.81,1.0,3.4699999999999998
398,8,3.94,87.81,2.0,1.94
398,9,3.26,87.8,1.0,2.26
402,1,2.0,53.5,2.0,0.0
402,2,2.6,63.5,0.0,2.6
402,3,1.91,19.89,0.0,1.91
402,4,1.95,17.05,0.0,1.95
402,5,1.85,17.05,0.0,1.85
405,10,1.69,39.5,2.0,-0.31000000000000005
405,1,2.29,58.36,1.0,1.29
405,2,2.82,50.17,2.0,0.8199999999999998
405,3,2.38,50.17,1.0,1.38
405,4,2.22,45.21,1.0,1.2200000000000002
405,5,2.04,45.21,0.0,2.04
405,6,2.18,45.21,1.0,1.1800000000000002
405,8,2.09,42.07,1.0,1.0899999999999999
405,9,2.29,39.5,1.0,1.29
406,10,2.25,55.36,1.0,1.25
406,1,2.23,45.6,0.0,2.23
406,2,2.59,25.26,2.0,0.5899999999999999
406,3,2.61,44.64,1.0,1.6099999999999999
406,4,2.94,46.17,2.0,0.94
406,5,2.62,46.17,2.0,0.6200000000000001
406,6,2.85,46.17,1.0,1.85
406,8,2.88,55.36,2.0,0.8799999999999999
406,9,3.37,55.36,1.0,2.37
407,10,2.83,84.55,2.0,0.8300000000000001
407,1,3.22,81.71,9.0,-5.779999999999999
407,2,4.81,81.71,2.0,2.8099999999999996
407,3,3.83,83.89,7.0,-3.17
407,4,4.05,85.43,2.0,2.05
407,5,3.59,85.43,1.0,2.59
407,6,3.86,83.89,2.0,1.8599999999999999
407,8,3.75,84.55,1.0,2.75
407,9,4.55,84.55,2.0,2.55
408,10,2.17,52.07,2.0,0.16999999999999993
408,1,2.5,56.83,1.0,1.5
408,2,3.22,51.14,4.0,-0.7799999999999998
408,3,2.5,45.6,2.0,0.5
408,4,2.4,43.5,2.0,0.3999999999999999
408,5,2.16,43.5,9.0,-6.84
408,6,2.34,43.5,2.0,0.33999999999999986
408,8,2.84,60.07,2.0,0.8399999999999999
408,9,3.28,60.07,1.0,2.28
409,10,1.29,83.67,-1.0,2.29
409,1,1.99,82.14,0.0,1.99
409,2,3.47,82.14,7.0,-3.53
409,3,2.55,82.14,2.0,0.5499999999999998
409,4,2.81,82.14,2.0,0.81
409,5,2.75,82.14,2.0,0.75
409,6,3.13,82.14,2.0,1.13
409,8,2.84,83.67,2.0,0.8399999999999999
409,9,3.77,83.67,1.0,2.77
411,10,2.85,76.5,2.0,0.8500000000000001
411,1,2.98,66.07,0.0,2.98
411,2,3.67,35.37,2.0,1.67
411,3,3.21,55.31,12.0,-8.79
411,4,3.19,49.21,2.0,1.19
411,5,2.77,49.21,2.0,0.77
411,6,3.03,49.21,2.0,1.0299999999999998
411,8,3.61,70.36,2.0,1.6099999999999999
411,9,4.32,70.36,5.0,-0.6799999999999997
416,10,1.78,53.69,2.0,-0.21999999999999997
416,1,1.52,19.34,1.0,0.52
416,2,1.81,19.34,0.0,1.81
416,3,1.63,16.58,0.0,1.63
416,4,1.47,7.89,0.0,1.47
416,5,1.42,7.89,2.0,-0.5800000000000001
416,6,1.83,33.16,0.0,1.83
416,8,2.12,56.83,1.0,1.12
416,9,2.34,53.69,0.0,2.34
417,10,1.14,65.21,0.0,1.14
417,1,1.68,65.02,1.0,0.6799999999999999
417,2,2.08,31.97,0.0,2.08
417,4,1.76,14.21,1.0,0.76
417,5,2.04,40.07,7.0,-4.96
417,6,2.53,50.17,2.0,0.5299999999999998
417,8,2.35,63.5,1.0,1.35
417,9,3.05,63.5,1.0,2.05
418,10,1.48,31.32,1.0,0.48
418,1,1.64,22.11,5.0,-3.3600000000000003
418,2,2.08,24.87,2.0,0.08000000000000007
418,3,2.17,45.6,2.0,0.16999999999999993
418,4,2.5,58.36,2.0,0.5
418,5,2.16,54.93,1.0,1.1600000000000001
418,6,2.29,54.93,1.0,1.29
418,8,1.73,31.32,2.0,-0.27
418,9,1.91,31.32,0.0,1.91
422,10,1.36,86.76,1.0,0.3600000000000001
422,1,1.95,15.52,1.0,0.95
422,2,3.53,81.42,2.0,1.5299999999999998
422,3,2.85,81.42,2.0,0.8500000000000001
422,4,2.74,84.07,3.0,-0.2599999999999998
422,5,2.73,84.07,3.0,-0.27
422,6,3.31,84.07,2.0,1.31
